0,26.100046,24.401157,21.055069,25.6,25.6,26
1,26.100046,25.078896,23.951225,33.15,7.549999999999997,9
2,26.100046,25.251497,24.63998,39.15,6.0,1
3,26.392595,25.4622,24.936043,44.45,5.300000000000004,3
4,26.392595,25.74556,25.05356,49.5,5.049999999999997,2
5,26.392595,25.936615,25.346485,53.65,4.149999999999999,2
6,26.392595,26.094885,25.569319,56.35,2.700000000000003,1
7,26.392595,26.205975,25.88465,57.95,1.6000000000000014,0
8,26.392595,26.24533,25.898672,57.85,-0.10000000000000142,1
9,26.392595,26.262201,25.898672,57.85,0.0,0
